ID	ComplaintNo	SR	Datereceived	timereceived	Requestor	Building	department	location	CMType	Description	responseDate	ResponseTime	responsedBy	Response	Inspection	InspectBy	image1	image2	Report	COID	Contractor	Insp_position	Status	DateClose	TimeClose	AggreeBy	Agg_Position	QRef	QDesc	QFile	Staff	Priority	Odometer	Vehicle	DateModify	TimeModify	ModifyBy	TrailerNo	Driver	Jarak_Operasi	MrType	ForTrailer
695593	NULL	MR/21/40600/20/02610	44:40.8	May 10 2021  2:44PM	dahari	40600	NULL	442061020	NULL	tukar tayar	50:00.8	May 10 2021  2:50PM	1700250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700250	NULL	NULL	NULL	NULL	1700135	1	1524995	WRH311	NULL	NULL	NULL	TWC311	1700763	0	3	0
696467	NULL	MR/21/40600/20/02794	16:24.2	May 22 2021  2:16PM	dahari	40600	NULL	442061020	NULL	cuci luar	10:36.8	Jun 14 2021 10:10AM	1701243		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1701243	NULL	NULL	NULL	NULL	1701112	1	1527752	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
696639	NULL	MR/21/40600/20/02836	01:56.3	May 24 2021  3:01PM	dahari	40600	NULL	442061020	NULL	#NAME?	04:42.5	May 24 2021  4:04PM	1700250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700250	NULL	NULL	NULL	NULL	1700135	1	1528492	WRH311	NULL	NULL	NULL	TWC311	1700763	0	3	0
697322	NULL	MR/21/40600/20/02959	49:55.9	May 31 2021  3:49PM	dahari	40600	NULL	442061020	NULL	cuci luar	12:49.7	Jun  4 2021  5:12PM	1701243		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1701243	NULL	NULL	NULL	NULL	1700135	1	1531241	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
698214	NULL	MR/21/40600/20/03154	48:16.8	Jun  8 2021  3:48PM	DAHARI	40600	NULL	442061020	NULL	CUCI LUAR	02:48.1	Jun 28 2021  5:02PM	1701243		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1701243	NULL	NULL	NULL	NULL	1700135	1	1534354	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
698813	NULL	MR/21/40600/20/03282	24:40.3	Jun 14 2021  2:24PM	dahari	40600	NULL	442061020	NULL	#NAME?	01:04.2	Jun 21 2021 10:01AM	1700250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700250	NULL	NULL	NULL	NULL	1701112	1	1536713	WRH311	05:56.2	05:56.2	1701051	TWC311	1700763	0	1	0
698955	NULL	MR/21/40600/20/03326	35:57.1	Jun 15 2021  3:35PM	dahari	40600	NULL	442061020	NULL	tukar tayar	42:54.6	Jun 15 2021  3:42PM	1700250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700250	NULL	NULL	NULL	NULL	1700135	1	1537136	WRH311	NULL	NULL	NULL	TWC311	1700763	0	3	0
699396	NULL	MR/21/40600/20/03408	12:06.4	Jun 18 2021  4:12PM	dahari	40600	NULL	442061020	NULL	cuci luar	27:26.4	Jul 12 2021  5:27PM	1701243		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1701243	NULL	NULL	NULL	NULL	1701112	1	1538308	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
699773	NULL	MR/21/40600/20/03503	08:03.4	Jun 22 2021  2:08PM	DAHARI	40600	NULL	442061020	NULL	1. Repair boogie - crack	32:30.1	Jun 29 2021 12:32PM	1701250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1701250	NULL	NULL	NULL	NULL	1208621	1	1539751	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
700165	NULL	MR/21/40600/20/03592	37:44.5	Jun 25 2021  2:37PM	dahari	40600	NULL	442061020	NULL	cuci luar	04:53.4	Jul  9 2021  5:04PM	1701243		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1701243	NULL	NULL	NULL	NULL	1701112	1	1539790	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
700554	NULL	MR/21/40600/20/03684	03:22.9	Jun 29 2021  2:03PM	dahari	40600	NULL	442061020	NULL	#NAME?	35:09.8	Jul  4 2021  9:35PM	1700250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700250	NULL	NULL	NULL	NULL	1701112	1	1541270	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
700980	NULL	MR/21/40600/20/03782	36:59.3	Jul  2 2021  9:36AM	dahari	40600	NULL	442061020	NULL	#NAME?	40:24.2	Jul  6 2021  9:40AM	1700250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700250	NULL	NULL	NULL	NULL	1701112	1	1541299	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
701317	NULL	MR/21/40600/20/03831	05:37.7	Jul  5 2021  3:05PM	dahari	40600	NULL	442061020	NULL	cuci luar	13:03.7	Jul 23 2021  5:13PM	1701250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1701250	NULL	NULL	NULL	NULL	1700135	1	542702	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
701982	NULL	MR/21/40600/20/03986	11:54.6	Jul 10 2021  3:11PM	dahari	40600	NULL	442061020	NULL	cuci luar	26:26.4	Jul 23 2021  5:26PM	1701250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1701250	NULL	NULL	NULL	NULL	1701112	1	1544608	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
702167	NULL	MR/21/40600/20/04009	52:54.7	Jul 12 2021  5:52PM	dahari	40600	NULL	442061020	NULL	tampal tayar	27:30.0	Jul 13 2021  8:27AM	1700250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700250	NULL	NULL	NULL	NULL	1700135	1	1545350	WRH311	NULL	NULL	NULL	TWC311	1700763	0	3	0
702236	NULL	MR/21/40600/20/04020	03:36.2	Jul 13 2021  2:03PM	dahari	40600	NULL	442061020	NULL	#NAME?	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701112	1	1545699	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
703013	NULL	MR/21/40600/20/04192	19:34.1	Jul 21 2021  6:19PM	dahari	40600	NULL	442061020	NULL	cuci luar dalam	23:46.7	Jul 25 2021  9:23AM	1701250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1701250	NULL	NULL	NULL	NULL	1700135	1	0	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
703516	NULL	MR/21/40600/20/04286	00:39.6	Jul 26 2021  3:00PM	DAHARI	40600	NULL	442061020	NULL	TUKAR TAYAR	25:59.8	Jul 26 2021  8:25PM	1700250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700250	NULL	NULL	NULL	NULL	1701112	1	1550602	WRH311	NULL	NULL	NULL	TWC311	1700763	0	3	0
703640	NULL	MR/21/40600/20/04312	02:30.4	Jul 27 2021  3:02PM	DAHARI	40600	NULL	442061020	NULL	CHECK LAMPU BRAKE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1700135	1	1551020	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
703913	NULL	MR/21/40600/20/04358	18:18.6	Jul 29 2021  2:18PM	dahari	40600	NULL	442061020	NULL	cuci luar	05:56.9	Aug  1 2021  9:05AM	1701250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1701250	NULL	NULL	NULL	NULL	1701112	1	1551766	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
704116	NULL	MR/21/40600/20/04394	08:22.7	Jul 31 2021  3:08PM	dahari	40600	NULL	442061020	NULL	#NAME?	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1700135	1	1552589	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
704323	NULL	MR/21/40600/20/04461	54:37.0	Aug  2 2021  3:54PM	DAHARI	40600	NULL	442061020	NULL	1. TUKAR TAYAR	04:49.9	Aug  9 2021  3:04PM	1701250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1701250	NULL	NULL	NULL	NULL	1700135	1	1553401	WRH311	NULL	NULL	NULL	TWC311	1700763	0	3	0
704475	NULL	MR/21/40600/20/04498	08:58.5	Aug  4 2021  8:08AM	dahari	40600	NULL	442061020	NULL	servis	16:36.1	Aug  4 2021  8:16AM	1701250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1701250	NULL	NULL	NULL	NULL	1700135	1	1553842	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
705041	NULL	MR/21/40600/20/04593	28:42.5	Aug  9 2021  3:28PM	dahari	40600	NULL	442061020	NULL	cuci luar	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701112	1	1555003	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
705042	NULL	MR/21/40600/20/04594	29:22.4	Aug  9 2021  3:29PM	dahari	40600	NULL	442061020	NULL	#NAME?	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701112	1	1555003	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
706733	NULL	MR/21/40600/20/04738	46:25.7	Aug 16 2021  3:46PM	DAHARI	40600	NULL	442061020	NULL	#NAME?	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1700135	1	1557312	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
707056	NULL	MR/21/40600/20/04820	56:57.7	Aug 19 2021  3:56PM	dahari	40600	NULL	442061020	NULL	minyak power steering	12:17.4	Aug 24 2021  3:12PM	1700217		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700217	NULL	NULL	NULL	NULL	1701112	1	1557671	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
709871	NULL	MR/21/40600/20/05000	05:51.8	Aug 27 2021  4:05PM	dahari	40600	NULL	442061020	NULL	#NAME?	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701112	1	1558488	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
709873	NULL	MR/21/40600/20/05001	06:51.8	Aug 27 2021  4:06PM	dahari	40600	NULL	442061020	NULL	check stering	38:56.5	Aug 30 2021  4:38PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1701112	1	1558488	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
711567	NULL	MR/21/40600/20/05159	21:52.3	Sep  3 2021  3:21PM	dahari	40600	NULL	442061020	NULL	#NAME?	58:03.9	Sep 17 2021  8:58AM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1701112	1	1558903	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
712109	NULL	MR/21/40600/20/05269	27:40.9	Sep  8 2021  3:27PM	DAHARI	40600	NULL	442061020	NULL	#NAME?	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701112	1	1560204	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
712265	NULL	MR/21/40600/20/05301	21:11.9	Sep  9 2021  3:21PM	DAHARI	40600	NULL	442061020	NULL	CUCI LUAR	42:16.6	Sep 12 2021  8:42AM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1701112	1	1560204	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
713485	NULL	MR/21/40600/20/05343	07:17.1	Sep 12 2021 12:07PM	dahari	40600	NULL	442061020	NULL	b/down tayar di k.awah	47:56.8	Sep 24 2021  5:47PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1700135	1	0	WRH311	NULL	NULL	NULL	TWC311	1700763	0	3	0
713523	NULL	MR/21/40600/20/05350	10:50.0	Sep 13 2021 10:10AM	dahari	40600	NULL	442061020	NULL	#NAME?	03:12.9	Sep 15 2021  8:03AM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1701112	1	1561397	WRH311	NULL	NULL	NULL	TWC311	1700763	0	3	0
713524	NULL	MR/21/40600/20/05351	11:31.0	Sep 13 2021 10:11AM	dahari	40600	NULL	442061020	NULL	#NAME?	01:54.3	Sep 15 2021  9:01AM	1701250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1701250	NULL	NULL	NULL	NULL	1701112	1	1561397	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
714835	NULL	MR/21/40600/20/05426	19:58.8	Sep 15 2021  4:19PM	dahari	40600	NULL	442061020	NULL	cuci luar	50:48.5	Sep 16 2021  2:50PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1700135	1	1562283	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
716098	NULL	MR/21/40600/20/05506	16:15.0	Sep 20 2021  8:16AM	dahari	40600	NULL	442061020	NULL	check axle trailer	00:07.8	Sep 29 2021  6:00PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1700135	1	1563753	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
716128	NULL	MR/21/40600/20/05518	40:43.9	Sep 20 2021  9:40AM	dahari	40600	NULL	442061020	NULL	cuci puspakom	00:21.6	Sep 25 2021  6:00PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1700135	1	0	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
716129	NULL	MR/21/40600/20/05519	41:41.1	Sep 20 2021  9:41AM	dahari	40600	NULL	442061020	NULL	pembaikan puspakom	31:54.7	Sep 20 2021  5:31PM	1700217		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700217	NULL	NULL	NULL	NULL	1700135	1	0	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
717674	NULL	MR/21/40600/20/05636	47:21.2	Sep 23 2021  4:47PM	dahari	40600	NULL	442061020	NULL	tukar tayar spare	54:23.5	Sep 24 2021 10:54AM	1700250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700250	NULL	NULL	NULL	NULL	1700135	1	0	WRH311	NULL	NULL	NULL	TWC825	1700763	0	3	0
717765	NULL	MR/21/40600/20/05653	29:25.0	Sep 24 2021  3:29PM	DAHARI	40600	NULL	442061020	NULL	LAMPU TL	23:15.9	Sep 27 2021  9:23AM	1700250		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700250	NULL	NULL	NULL	NULL	1700135	1	1564674	WRH311	NULL	NULL	NULL	TWC825	1700763	0	1	0
718284	NULL	MR/21/40600/20/05766	18:55.8	Sep 29 2021  2:18PM	DAHARI	40600	NULL	442061020	NULL	1.MUDFLAP	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1700135	1	1564674	WRH311	NULL	NULL	NULL	TWC825	1700763	0	1	0
718306	NULL	MR/21/40600/20/05770	53:42.9	Sep 29 2021  2:53PM	dahari	40600	NULL	442061020	NULL	check brake	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1701112	1	1566232	WRH311	NULL	NULL	NULL	TWC825	1700763	0	1	0
718307	NULL	MR/21/40600/20/05771	54:06.5	Sep 29 2021  2:54PM	dahari	40600	NULL	442061020	NULL	cuci luar	48:12.6	Oct  1 2021  8:48AM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1701112	1	1566232	WRH311	NULL	NULL	NULL	TWC825	1700763	0	2	0
718509	NULL	MR/21/40600/20/05793	15:55.7	Sep 30 2021  5:15PM	dahari	40600	NULL	442061020	NULL	oil seal bocor	18:03.1	Oct  7 2021 12:18PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1700135	1	1566637	WRH311	NULL	NULL	NULL	TWC825	1700763	0	1	0
719973	NULL	MR/21/40600/20/05906	35:32.7	Oct  5 2021  3:35PM	DAHARI	40600	NULL	442061020	NULL	CUCI LUAR	16:35.3	Oct 10 2021  7:16AM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1700135	1	1567055	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
722340	NULL	MR/21/40600/20/05987	06:46.1	Oct  9 2021  3:06PM	dahari	40600	NULL	442061020	NULL	cuci luar	33:07.9	Oct 16 2021  3:33PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1700135	1	0	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
723620	NULL	MR/21/40600/20/06056	21:52.3	Oct 12 2021  4:21PM	dahari	40600	NULL	442061020	NULL	tukar tayar	56:26.8	Oct 15 2021  8:56AM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1701112	1	1569455	WRH311	NULL	NULL	NULL	TWC311	1700763	0	3	0
723621	NULL	MR/21/40600/20/06057	22:33.6	Oct 12 2021  4:22PM	dahari	40600	NULL	442061020	NULL	tukar mudguard	43:54.1	Oct 15 2021  4:43PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1701112	1	1569455	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
723966	NULL	MR/21/40600/20/06122	47:37.0	Oct 15 2021  4:47PM	dahari	40600	NULL	442061020	NULL	casing filter	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	00:00.0	NULL	NULL	NULL	NULL	NULL	NULL	1700135	1	1570676	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
724170	NULL	MR/21/40600/20/06173	45:39.6	Oct 18 2021  3:45PM	DAHARI	40600	NULL	442061020	NULL	CHECK BRAKE	52:49.8	Nov  1 2021  4:52PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1700135	1	1571883	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
724180	NULL	MR/21/40600/20/06176	33:48.9	Oct 18 2021  4:33PM	dahari	40600	NULL	442061020	NULL	cuci luar	01:00.4	Oct 23 2021  5:01PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1700135	1	0	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
725662	NULL	MR/21/40600/20/06289	48:09.5	Oct 22 2021  4:48PM	dahari	40600	NULL	442061020	NULL	#NAME?	00:48.2	Oct 22 2021  6:00PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1701112	1	1573833	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
725738	NULL	MR/21/40600/20/06311	15:03.6	Oct 23 2021  3:15PM	dahari	40600	NULL	442061020	NULL	cuci luar	21:13.9	Oct 31 2021 10:21AM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1700135	1	0	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
726907	NULL	MR/21/40600/20/06367	20:57.2	Oct 25 2021  3:20PM	dahari	40600	NULL	442061020	NULL	tukar tayar	52:46.1	Oct 25 2021  3:52PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1701112	1	1575284	WRH311	NULL	NULL	NULL	TWC311	1700763	0	3	0
726908	NULL	MR/21/40600/20/06368	21:27.4	Oct 25 2021  3:21PM	dahari	40600	NULL	442061020	NULL	angin bocor	02:23.0	Nov  1 2021  5:02PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1701112	1	1575284	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
727252	NULL	MR/21/40600/20/06464	49:52.0	Oct 28 2021  3:49PM	dahari	40600	NULL	442061020	NULL	#NAME?	35:14.8	Nov  2 2021  4:35PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1701112	1	1576333	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
727353	NULL	MR/21/40600/20/06476	01:24.2	Oct 29 2021  4:01PM	norawi	40600	NULL	442061020	NULL	#NAME?	14:25.4	Nov  4 2021 10:14AM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1701112	1	1576333	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
731283	NULL	MR/21/40600/20/06716	38:45.0	Nov  9 2021  3:38PM	dahari	40600	NULL	442061020	NULL	#NAME?	44:21.1	Nov  9 2021  3:44PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1701112	1	1577447	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
732400	NULL	MR/21/40600/20/06743	40:48.7	Nov 10 2021  3:40PM	dahari	40600	NULL	442061020	NULL	cuci luar	50:48.7	Nov 14 2021  1:50PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1700135	1	0	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
734333	NULL	MR/21/40600/20/06928	05:32.7	Nov 18 2021  2:05PM	dahari	40600	NULL	442061020	NULL	#NAME?	37:35.2	Nov 18 2021  2:37PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1701112	1	1581483	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
734334	NULL	MR/21/40600/20/06929	07:24.5	Nov 18 2021  2:07PM	dahari	40600	NULL	442061020	NULL	cuci luar	42:07.3	Nov 20 2021  2:42PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1701112	1	1581483	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
736724	NULL	MR/21/40600/20/07002	06:08.3	Nov 22 2021  2:06PM	DAHARI	40600	NULL	442061020	NULL	1.TUKAR TAYAR	34:48.6	Nov 22 2021  2:34PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1700135	1	1583360	WRH311	NULL	NULL	NULL	TWC311	1700763	0	3	0
736725	NULL	MR/21/40600/20/07003	07:15.6	Nov 22 2021  2:07PM	DAHARI	40600	NULL	442061020	NULL	CUCI LUAR	10:06.1	Nov 29 2021 10:10AM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1700135	1	1583360	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
736898	NULL	MR/21/40600/20/07048	38:52.2	Nov 23 2021 12:38PM	dahari	40600	NULL	442061020	NULL	cuci luar	24:55.9	Nov 29 2021 10:24AM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1701112	1	0	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
738638	NULL	MR/21/40600/20/07195	15:47.3	Nov 30 2021  2:15PM	dahari	40600	NULL	442061020	NULL	#NAME?	21:20.0	Nov 30 2021  2:21PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1700135	1	1587160	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
738639	NULL	MR/21/40600/20/07196	16:12.2	Nov 30 2021  2:16PM	dahari	40600	NULL	442061020	NULL	cuci luar	34:31.4	Dec  1 2021  1:34PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	9:59:34 AM	1700718	NULL	NULL	NULL	NULL	1700135	1	1587160	WRH311	NULL	NULL	NULL	TWC311	1700763	0	2	0
739938	NULL	MR/21/40600/20/07267	40:30.5	Dec  2 2021  3:40PM	dahari	40600	NULL	442061020	NULL	b/down di maran masalah air bocor	42:15.4	Dec  3 2021  4:42PM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1700135	1	0	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
742392	NULL	MR/21/40600/20/07331	19:31.3	Dec  6 2021 12:19PM	dahari	40600	NULL	442061020	NULL	air panas	22:37.9	Dec  7 2021  7:22AM	1700718		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	3	00:00.0	NULL	1700718	NULL	NULL	NULL	NULL	1700135	1	1588785	WRH311	NULL	NULL	NULL	TWC311	1700763	0	1	0
